time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
08:05:30.338,9.523784411212802,6.61120305537874,14.947676801119087,15.813330149718675,9.492497629011094,11.173348563633375,-0.18325000000000002,,13.177449977648708,3.2698676010531065,,3.440235079277781,0.51931,136.34807399999997,49.869677,,1364,1.4,1,0.3612256358121074,0.07855,9.121690000000001,3.153648,41.54094811839236,9.033249999999999,814.38218382,362.66952000000003,12.79236916862681,36,83,,,,,,,12.156862745098039,,-0.03749505388931765,21,
08:05:30.579,9.523784411212802,6.61120305537874,14.947676801119087,15.813330149718675,9.492497629011094,11.188104480169011,-0.18325000000000002,,7.6455695001071,3.2698676010531065,,3.448458598027781,0.527534,136.35629799999998,49.87790100000001,,1364,1.4,1,0.3612256358121074,0.07855,9.121690000000001,3.153648,41.54094811839236,9.033249999999999,814.38218382,362.66952000000003,12.79236916862681,36,83,,,,,,,12.156862745098039,,-0.03749505388931765,25,
08:05:30.791,9.523784411212802,6.61120305537874,14.947676801119087,15.813330149718675,9.492497629011094,11.188104480169011,-0.17325000000000004,,7.6455695001071,3.2698676010531065,,3.448458598027781,0.527534,136.35629799999998,49.87790100000001,,1364,1.4,1,0.3612256358121074,0.07855,9.121690000000001,3.153648,41.54094811839236,9.033249999999999,814.38218382,362.66952000000003,12.79236916862681,36,84,,,,,,,12.156862745098039,,-0.03749505388931765,25,
08:05:31.253,9.523784411212802,6.61120305537874,14.947676801119087,15.813330149718675,9.492497629011094,11.188104480169011,-0.17325000000000004,,7.6455695001071,3.2698676010531065,,3.448458598027781,0.527534,136.35629799999998,49.87790100000001,,1364,1.4,1,0.3612256358121074,0.07855,9.121690000000001,3.153648,41.54094811839236,9.033249999999999,814.38218382,362.66952000000003,12.79236916862681,36,84,,,,,,,12.156862745098039,,-0.03749505388931765,25,
08:05:31.458,9.516692181125,6.620408368158829,14.946721864493037,15.810257827722431,9.501508453570134,11.188104480169011,-0.17325000000000004,,7.6455695001071,3.6416456436701043,,3.448458598027781,0.527534,136.35629799999998,49.87790100000001,,1501,1.5,1,0.36235895124014894,0.079683,9.122823,3.1547810000000003,41.67127939261713,9.163545000000001,814.5124788200001,362.799815,14.246838446959183,36,84,,,,,,,12.156862745098039,,-0.03749505388931765,25,
08:05:31.699,9.516692181125,6.620408368158829,14.946721864493037,15.810257827722431,9.501508453570134,11.204051355138377,-0.17325000000000004,,7.414230444670339,3.6416456436701043,,3.456860200777781,0.535936,136.36469999999997,49.886303000000005,,1501,1.5,1,0.36235895124014894,0.079683,9.122823,3.1547810000000003,41.67127939261713,9.163545000000001,814.5124788200001,362.799815,14.246838446959183,36,84,,,,,,,12.156862745098039,,-0.03749505388931765,27,
08:05:31.925,9.516692181125,6.620408368158829,14.946721864493037,15.810257827722431,9.501508453570134,11.204051355138377,-0.23325000000000004,,7.414230444670339,3.6416456436701043,,3.456860200777781,0.535936,136.36469999999997,49.886303000000005,,1501,1.5,1,0.36235895124014894,0.079683,9.122823,3.1547810000000003,41.67127939261713,9.163545000000001,814.5124788200001,362.799815,14.246838446959183,36,78,,,,,,,12.156862745098039,,-0.03749505388931765,27,
08:05:32.396,9.516692181125,6.620408368158829,14.946721864493037,15.810257827722431,9.501508453570134,11.204051355138377,-0.23325000000000004,,7.414230444670339,3.6416456436701043,,3.456860200777781,0.535936,136.36469999999997,49.886303000000005,,1501,1.5,1,0.36235895124014894,0.079683,9.122823,3.1547810000000003,41.67127939261713,9.163545000000001,814.5124788200001,362.799815,14.246838446959183,36,78,,,,,,,0,,-0.03749505388931765,27,
08:05:32.633,9.512539269788135,6.6391160001982055,14.945937379163034,15.807704933928468,9.50813792745845,11.204051355138377,-0.23325000000000004,,7.414230444670339,3.1900358336670442,,3.456860200777781,0.535936,136.36469999999997,49.886303000000005,,1416,1.4,1,0.36340036059107617,0.080724,9.123864000000001,3.155822,41.791041467973756,9.28326,814.6321938200001,362.91953,12.480051495746865,36,78,,,,,,,0,,-0.03749505388931765,27,
08:05:32.854,9.512539269788135,6.6391160001982055,14.945937379163034,15.807704933928468,9.50813792745845,11.22147099751802,-0.23325000000000004,,8.7773308702345,3.1900358336670442,,3.4658293264444477,0.544905,136.37366899999998,49.895272000000006,,1416,1.4,1,0.36340036059107617,0.080724,9.123864000000001,3.155822,41.791041467973756,9.28326,814.6321938200001,362.91953,12.480051495746865,36,78,,,,,,,0,,-0.03749505388931765,28,
