time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
15:02:43.030,,,,,,0.0898682307164025,,,,0.0015166741666666668,0.001516,86.47991299999998,0.001516,60,990,1,,,,,,,,,,,33,,,0.017441381333282355,2,
15:02:43.384,,,,,,0.0898682307164025,,,,0.0015166741666666668,0.001516,86.47991299999998,0.001516,60,1085,1.1,,,,,,,,,,,33,,,0.017441381333282355,2,
15:02:43.633,,,,,,0.11823821600772333,,,,0.002015109,0.002014,86.48041099999999,0.002014,60,1085,1.1,,,,,,,,,,,33,,,0.026548446053007577,3,
15:02:43.949,,,,,,0.11823821600772333,,,,0.002015109,0.002014,86.48041099999999,0.002014,60,989,1,,,,,,,,,,,33,,,0.026548446053007577,3,
15:02:44.249,,,,,,0.11823821600772333,,,,0.002015109,0.002014,86.48041099999999,0.002014,60,989,1,,,,,,,,,,,33,,,0.026548446053007577,3,
15:02:44.499,,,,,,0.14447442387209952,,,,0.002497062111111111,0.002496,86.48089299999998,0.002496,60,989,1,,,,,,,,,,,33,,,0.026548446053007577,2,
15:02:44.850,,,,,,0.14447442387209952,,,,0.002497062111111111,0.002496,86.48089299999998,0.002496,60,1084,1.1,,,,,,,,,,,33,,,0.026548446053007577,2,
15:02:45.082,,,,,,0.18952442853853135,,,,0.003306372666666667,0.003305,86.48170199999998,0.003305,60,1084,1.1,,,,,,,,,,,33,,,0.026548446053007577,5,
15:02:45.382,,,,,,0.18952442853853135,,,,0.003306372666666667,0.003305,86.48170199999998,0.003305,60,1069,1.1,,,,,,,,,,,33,,,0.026548446053007577,5,
15:02:45.601,,,,,,0.18952442853853135,,,,0.003306372666666667,0.003305,86.48170199999998,0.003305,60,1069,1.1,,,,,,,,,,,33,,,0.026548446053007577,5,
15:02:45.850,,,,,,0.24758365838517343,,,,0.00437201975,0.004371,86.482768,0.004371,60,1069,1.1,,,,,,,,,,,33,,,0.026548446053007577,5,
15:02:46.133,,,,,,0.24758365838517343,,,,0.00437201975,0.004371,86.482768,0.004371,60,1070,1.1,,,,,,,,,,,33,,,0.026548446053007577,5,
15:02:46.381,,,,,,0.28723853662484516,,,,0.005114955583333334,0.005114,86.483511,0.005114,60,1070,1.1,,,,,,,,,,,33,,,0.026548446053007577,5,
15:02:46.766,,,,,,0.28723853662484516,,,,0.005114955583333334,0.005114,86.483511,0.005114,60,1038,1,,,,,,,,,,,33,,,0.026548446053007577,5,
15:02:47.067,,,,,,0.28723853662484516,,,,0.005114955583333334,0.005114,86.483511,0.005114,61,1038,1,,,,,,,,,,,33,,,0.026548446053007577,5,
15:02:47.273,,,,,,0.3517688199500026,,,,0.006351031138888889,0.00635,86.48474699999998,0.00635,61,1038,1,,,,,,,,,,,33,,,0.03062553414316831,5,
15:02:47.572,,,,,,0.3517688199500026,,,,0.006351031138888889,0.00635,86.48474699999998,0.00635,61,1054,1.1,,,,,,,,,,,33,,,0.03062553414316831,5,
15:02:47.822,,,,,,0.39913607763632847,,,,0.007267170138888889,0.007266,86.48566299999999,0.007266,61,1054,1.1,,,,,,,,,,,33,,,0.01033845175359363,6,
15:02:48.187,,,,,,0.39913607763632847,,,,0.007267170138888889,0.007266,86.48566299999999,0.007266,61,1060,1.1,,,,,,,,,,,33,,,0.01033845175359363,6,
15:02:48.424,,,,,,0.39913607763632847,,,,0.007267170138888889,0.007266,86.48566299999999,0.007266,61,1060,1.1,,,,,,,,,,,33,,,0.01033845175359363,6,
15:02:48.639,,,,,,0.4555970897749456,,,,0.008398231527777777,0.008397,86.48679399999999,0.008397,61,1060,1.1,,,,,,,,,,,33,,,0.01033845175359363,5,
15:02:48.957,,,,,,0.4555970897749456,,,,0.008398231527777777,0.008397,86.48679399999999,0.008397,61,1101,1.1,,,,,,,,,,,33,,,0.01033845175359363,5,
15:02:49.256,,,,,,0.49758256583229915,,,,0.009257700555555555,0.009256,86.48765299999998,0.009256,61,1101,1.1,,,,,,,,,,,33,,,0.01033845175359363,5,
15:02:49.734,,,,,,0.49758256583229915,,,,0.009257700555555555,0.009256,86.48765299999998,0.009256,61,1050,1,,,,,,,,,,,33,,,0.01033845175359363,5,
15:02:50.050,,,,,,0.49758256583229915,,,,0.009257700555555555,0.009256,86.48765299999998,0.009256,62,1050,1,,,,,,,,,,,33,,,0.01033845175359363,5,
15:02:50.250,,,,,,0.5341904496596139,,,,0.01008635663888889,0.010085,86.48848199999999,0.010085,62,1050,1,,,,,,,,,,,33,,,-0.019029253668748525,3,
15:02:50.586,,,,,,0.5341904496596139,,,,0.01008635663888889,0.010085,86.48848199999999,0.010085,62,971,1,,,,,,,,,,,33,,,-0.019029253668748525,3,
15:02:50.904,,,,,,0.5577186903712615,,,,0.010632055722222223,0.010631,86.48902799999999,0.010631,62,971,1,,,,,,,,,,,33,,,-0.02757234395315226,3,
15:02:51.271,,,,,,0.5577186903712615,,,,0.010632055722222223,0.010631,86.48902799999999,0.010631,62,969,1,,,,,,,,,,,33,,,-0.02757234395315226,3,
15:02:51.505,,,,,,0.5577186903712615,,,,0.010632055722222223,0.010631,86.48902799999999,0.010631,62,969,1,,,,,,,,,,,33,,,-0.02757234395315226,3,
15:02:51.721,,,,,,0.6099809545222131,,,,0.011766789194444445,0.011766,86.49016299999998,0.011766,62,969,1,,,,,,,,,,,33,,,-0.02757234395315226,5,
15:02:52.023,,,,,,0.6099809545222131,,,,0.011766789194444445,0.011766,86.49016299999998,0.011766,62,1069,1.1,,,,,,,,,,,33,,,-0.02757234395315226,5,
15:02:52.239,,,,,,0.642374877475391,,,,0.012483799472222222,0.012483,86.49087999999999,0.012483,62,1069,1.1,,,,,,,,,,,33,,,-0.02757234395315226,5,
15:02:52.573,,,,,,0.642374877475391,,,,0.012483799472222222,0.012483,86.49087999999999,0.012483,62,1063,1.1,,,,,,,,,,,33,,,-0.02757234395315226,5,
15:02:52.871,,,,,,0.642374877475391,,,,0.012483799472222222,0.012483,86.49087999999999,0.012483,62,1063,1.1,,,,,,,,,,,33,,,-0.02757234395315226,5,
15:02:53.117,,,,,,0.6715905253045681,,,,0.013215335388888888,0.013215,86.49161199999999,0.013215,62,1063,1.1,,,,,,,,,,,33,,,-0.02757234395315226,3,
15:02:53.402,,,,,,0.6715905253045681,,,,0.013215335388888888,0.013215,86.49161199999999,0.013215,62,1001,1,,,,,,,,,,,33,,,-0.02757234395315226,3,
15:02:53.636,,,,,,0.688475046495159,,,,0.013646541638888888,0.013646,86.49204299999998,0.013646,62,1001,1,,,,,,,,,,,33,,,0,3,
15:02:53.935,,,,,,0.688475046495159,,,,0.013646541638888888,0.013646,86.49204299999998,0.013646,62,1035,1,,,,,,,,,,,33,,,0,3,
15:02:54.234,,,,,,0.688475046495159,,,,0.013646541638888888,0.013646,86.49204299999998,0.013646,62,1035,1,,,,,,,,,,,33,,,0,3,
15:02:54.470,,,,,,0.7151408829405458,,,,0.014340528805555555,0.01434,86.49273699999999,0.01434,62,1035,1,,,,,,,,,,,33,,,-0.02060788350906844,3,
15:02:54.865,,,,,,0.7151408829405458,,,,0.014340528805555555,0.01434,86.49273699999999,0.01434,62,993,1,,,,,,,,,,,33,,,-0.02060788350906844,3,
15:02:55.150,,,,,,0.7365353564863348,,,,0.014909149555555555,0.014909,86.49330599999999,0.014909,62,993,1,,,,,,,,,,,33,,,-0.01946057742033039,3,
15:02:55.467,,,,,,0.7365353564863348,,,,0.014909149555555555,0.014909,86.49330599999999,0.014909,62,954,1,,,,,,,,,,,33,,,-0.01946057742033039,3,
15:02:55.683,,,,,,0.7365353564863348,,,,0.014909149555555555,0.014909,86.49330599999999,0.014909,63,954,1,,,,,,,,,,,33,,,-0.01946057742033039,3,
15:02:55.921,,,,,,0.7601483721101056,,,,0.01554934522222222,0.015549,86.49394599999998,0.015549,63,954,1,,,,,,,,,,,33,,,0,3,
15:02:56.236,,,,,,0.7601483721101056,,,,0.01554934522222222,0.015549,86.49394599999998,0.015549,63,1061,1.1,,,,,,,,,,,33,,,0,3,
15:02:59.034,,,,,,0.7601483721101056,,,,0.01554934522222222,0.015549,86.49394599999998,0.015549,63,947,0.9,,,,,,,,,,,33,,,0,3,
15:02:59.350,,,,,,0.7601483721101056,,,,0.01554934522222222,0.015549,86.49394599999998,0.015549,63,947,0.9,,,,,,,,,,,33,,,0,3,
15:02:59.582,,,,,,0.8189274234840667,,,,0.01758540122222222,0.017585,86.49598199999998,0.017585,63,947,0.9,,,,,,,,,,,33,,,-0.004763653129310955,2,
15:02:59.966,,,,,,0.8189274234840667,,,,0.01758540122222222,0.017585,86.49598199999998,0.017585,63,1089,1.1,,,,,,,,,,,33,,,-0.004763653129310955,2,
15:03:00.417,,,,,,0.8315586884881441,,,,0.018049677833333333,0.018049,86.49644599999999,0.018049,63,1089,1.1,,,,,,,,,,,33,,,-0.004763059485252703,2,
15:03:00.734,,,,,,0.8315586884881441,,,,0.018049677833333333,0.018049,86.49644599999999,0.018049,63,1049,1,,,,,,,,,,,33,,,-0.004763059485252703,2,
15:03:01.002,,,,,,0.8315586884881441,,,,0.018049677833333333,0.018049,86.49644599999999,0.018049,63,1049,1,,,,,,,,,,,33,,,-0.004763059485252703,2,
15:03:01.267,,,,,,0.8441058072166204,,,,0.018520907333333333,0.01852,86.49691699999998,0.01852,63,1049,1,,,,,,,,,,,33,,,-0.00463062933518887,2,
15:03:01.584,,,,,,0.8441058072166204,,,,0.018520907333333333,0.01852,86.49691699999998,0.01852,63,1059,1.1,,,,,,,,,,,33,,,-0.00463062933518887,2,
15:03:01.883,,,,,,0.8530619677469409,,,,0.01886357827777778,0.018863,86.49725999999998,0.018863,63,1059,1.1,,,,,,,,,,,33,,,-0.0047506702339422625,2,
15:03:02.185,,,,,,0.8530619677469409,,,,0.01886357827777778,0.018863,86.49725999999998,0.018863,63,926,0.9,,,,,,,,,,,33,,,-0.0047506702339422625,2,
15:03:02.551,,,,,,0.8530619677469409,,,,0.01886357827777778,0.018863,86.49725999999998,0.018863,63,926,0.9,,,,,,,,,,,33,,,-0.0047506702339422625,2,
15:03:02.783,,,,,,0.8435300947147856,,,,0.01886357827777778,0.018863,86.49725999999998,0.018863,63,926,0.9,,,,,,,,,,,33,,,-0.017698429898054296,0,
15:03:03.117,,,,,,0.8435300947147856,,,,0.01886357827777778,0.018863,86.49725999999998,0.018863,63,1058,1.1,,,,,,,,,,,33,,,-0.017698429898054296,0,
15:03:03.452,,,,,,0.8366178491805439,,,,0.01886357827777778,0.018863,86.49725999999998,0.018863,63,1058,1.1,,,,,,,,,,,33,,,-0.018662484992749754,0,
15:03:03.817,,,,,,0.8366178491805439,,,,0.01886357827777778,0.018863,86.49725999999998,0.018863,63,1063,1.1,,,,,,,,,,,33,,,-0.018662484992749754,0,
15:03:04.100,,,,,,0.8366178491805439,,,,0.01886357827777778,0.018863,86.49725999999998,0.018863,63,1063,1.1,,,,,,,,,,,33,,,-0.018662484992749754,0,
15:03:04.349,,,,,,0.8384143623224777,,,,0.019114261111111114,0.019114,86.49751099999999,0.019114,63,1063,1.1,,,,,,,,,,,33,,,-0.018662484992749754,1,
15:03:04.650,,,,,,0.8384143623224777,,,,0.019114261111111114,0.019114,86.49751099999999,0.019114,63,957,1,,,,,,,,,,,33,,,-0.018662484992749754,1,
15:03:04.899,,,,,,0.839487049408316,,,,0.019266617888888893,0.019266,86.49766299999999,0.019266,63,957,1,,,,,,,,,,,33,,,-0.018662484992749754,1,
15:03:05.267,,,,,,0.839487049408316,,,,0.019266617888888893,0.019266,86.49766299999999,0.019266,63,971,1,,,,,,,,,,,33,,,-0.018662484992749754,1,
15:03:05.597,,,,,,0.839487049408316,,,,0.019266617888888893,0.019266,86.49766299999999,0.019266,64,971,1,,,,,,,,,,,33,,,-0.018662484992749754,1,
15:03:05.851,,,,,,0.8527260725153613,,,,0.019796293888888893,0.019796,86.49819299999999,0.019796,64,971,1,,,,,,,,,,,33,,,0.01846244670002326,2,
15:03:06.186,,,,,,0.8527260725153613,,,,0.019796293888888893,0.019796,86.49819299999999,0.019796,64,1007,1,,,,,,,,,,,33,,,0.01846244670002326,2,
15:03:06.453,,,,,,0.860922492019979,,,,0.020130392944444447,0.02013,86.49852699999998,0.02013,64,1007,1,,,,,,,,,,,33,,,0.01887800918546202,2,
15:03:06.818,,,,,,0.860922492019979,,,,0.020130392944444447,0.02013,86.49852699999998,0.02013,64,1082,1.1,,,,,,,,,,,33,,,0.01887800918546202,2,
15:03:07.098,,,,,,0.860922492019979,,,,0.020130392944444447,0.02013,86.49852699999998,0.02013,64,1082,1.1,,,,,,,,,,,33,,,0.01887800918546202,2,
15:03:07.333,,,,,,0.87269936742863,,,,0.02061894238888889,0.020619,86.49901599999998,0.020619,64,1082,1.1,,,,,,,,,,,33,,,0.00949100932087673,2,
15:03:07.700,,,,,,0.87269936742863,,,,0.02061894238888889,0.020619,86.49901599999998,0.020619,64,1079,1.1,,,,,,,,,,,33,,,0.00949100932087673,2,
15:03:07.967,,,,,,0.866240259134422,,,,0.02061894238888889,0.020619,86.49901599999998,0.020619,64,1079,1.1,,,,,,,,,,,33,,,-0.009232176222052784,0,
15:03:08.368,,,,,,0.866240259134422,,,,0.02061894238888889,0.020619,86.49901599999998,0.020619,64,955,1,,,,,,,,,,,33,,,-0.009232176222052784,0,
15:03:08.649,,,,,,0.866240259134422,,,,0.02061894238888889,0.020619,86.49901599999998,0.020619,64,955,1,,,,,,,,,,,33,,,-0.009232176222052784,0,
15:03:08.900,,,,,,0.8569106384520548,,,,0.02061894238888889,0.020619,86.49901599999998,0.020619,64,955,1,,,,,,,,,,,33,,,-0.01858453286280254,0,
15:03:09.299,,,,,,0.8569106384520548,,,,0.02061894238888889,0.020619,86.49901599999998,0.020619,64,924,0.9,,,,,,,,,,,33,,,-0.01858453286280254,0,
15:03:09.550,,,,,,0.8654271959693602,,,,0.020980179666666668,0.02098,86.49937699999998,0.02098,64,924,0.9,,,,,,,,,,,33,,,-0.01858453286280254,2,
15:03:09.917,,,,,,0.8654271959693602,,,,0.020980179666666668,0.02098,86.49937699999998,0.02098,64,1069,1.1,,,,,,,,,,,33,,,-0.01858453286280254,2,
15:03:10.237,,,,,,0.8654271959693602,,,,0.020980179666666668,0.02098,86.49937699999998,0.02098,65,1069,1.1,,,,,,,,,,,33,,,-0.01858453286280254,2,
15:03:15.828,,,,,,1.6089468998120846,,,,0.04179596633333334,0.041796,86.52019299999999,0.041796,65,1069,1.1,,,,,,,,,,,33,,,-0.01858453286280254,12,
15:03:16.062,,,,,,1.6089468998120846,,,,0.04179596633333334,0.041796,86.52019299999999,0.041796,65,1113,1.1,,,,,,,,,,,33,,,-0.01858453286280254,12,
15:03:16.366,,,,,,1.6089468998120846,,,,0.04179596633333334,0.041796,86.52019299999999,0.041796,66,1113,1.1,,,,,,,,,,,33,,,-0.01858453286280254,12,
15:03:16.588,,,,,,1.6880924474636092,,,,0.04422466244444445,0.044225,86.52262199999998,0.044225,66,1113,1.1,,,,,,,,,,,33,,,-0.01858453286280254,11,
15:03:16.903,,,,,,1.6880924474636092,,,,0.04422466244444445,0.044225,86.52262199999998,0.044225,66,1073,1.1,,,,,,,,,,,33,,,-0.01858453286280254,11,
15:03:17.118,,,,,,1.7398949576532055,,,,0.045836776916666676,0.045837,86.52423399999999,0.045837,66,1073,1.1,,,,,,,,,,,33,,,-0.01858453286280254,11,
15:03:17.432,,,,,,1.7398949576532055,,,,0.045836776916666676,0.045837,86.52423399999999,0.045837,66,1053,1.1,,,,,,,,,,,33,,,-0.01858453286280254,11,
15:03:17.699,,,,,,1.7398949576532055,,,,0.045836776916666676,0.045837,86.52423399999999,0.045837,66,1053,1.1,,,,,,,,,,,33,,,-0.01858453286280254,11,
15:03:17.951,,,,,,1.8203723846659403,,,,0.04837735616666668,0.048378,86.52677499999999,0.048378,66,1053,1.1,,,,,,,,,,,33,,,0.030344493018804295,11,
15:03:18.294,,,,,,1.8203723846659403,,,,0.04837735616666668,0.048378,86.52677499999999,0.048378,66,1029,1,,,,,,,,,,,33,,,0.030344493018804295,11,
15:03:18.598,,,,,,1.8823571639475698,,,,0.05036471852777779,0.050365,86.52876199999999,0.050365,66,1029,1,,,,,,,,,,,33,,,-0.010226764973649669,11,
15:03:18.899,,,,,,1.8823571639475698,,,,0.05036471852777779,0.050365,86.52876199999999,0.050365,66,1025,1,,,,,,,,,,,33,,,-0.010226764973649669,11,
15:03:19.116,,,,,,1.8823571639475698,,,,0.05036471852777779,0.050365,86.52876199999999,0.050365,66,1025,1,,,,,,,,,,,33,,,-0.010226764973649669,11,
15:03:19.315,,,,,,1.9497190869966228,,,,0.05255535080555557,0.052556,86.53095299999998,0.052556,66,1025,1,,,,,,,,,,,33,,,0,11,
15:03:19.629,,,,,,1.9497190869966228,,,,0.05255535080555557,0.052556,86.53095299999998,0.052556,66,1036,1,,,,,,,,,,,33,,,0,11,
15:03:20.015,,,,,,2.013041189399578,,,,0.05464455147222223,0.054645,86.53304199999998,0.054645,66,1036,1,,,,,,,,,,,33,,,0,11,
15:03:20.346,,,,,,2.013041189399578,,,,0.05464455147222223,0.054645,86.53304199999998,0.054645,66,1032,1,,,,,,,,,,,33,,,0,11,
15:03:20.634,,,,,,2.013041189399578,,,,0.05464455147222223,0.054645,86.53304199999998,0.054645,66,1032,1,,,,,,,,,,,33,,,0,11,
15:03:20.879,,,,,,2.092346827986111,,,,0.05730299633333334,0.057303,86.53569999999999,0.057303,66,1032,1,,,,,,,,,,,33,,,0,11,
15:03:21.168,,,,,,2.092346827986111,,,,0.05730299633333334,0.057303,86.53569999999999,0.057303,66,1053,1.1,,,,,,,,,,,33,,,0,11,
15:03:21.483,,,,,,2.1474115116381833,,,,0.05917686527777779,0.059177,86.53757399999999,0.059177,66,1053,1.1,,,,,,,,,,,33,,,0,11,
15:03:21.810,,,,,,2.1474115116381833,,,,0.05917686527777779,0.059177,86.53757399999999,0.059177,66,1023,1,,,,,,,,,,,33,,,0,11,
15:03:22.101,,,,,,2.1474115116381833,,,,0.05917686527777779,0.059177,86.53757399999999,0.059177,66,1023,1,,,,,,,,,,,33,,,0,11,
15:03:22.333,,,,,,2.2228150441232213,,,,0.0617810141388889,0.061781,86.54017799999998,0.061781,66,1023,1,,,,,,,,,,,33,,,0,11,
15:03:22.617,,,,,,2.2228150441232213,,,,0.0617810141388889,0.061781,86.54017799999998,0.061781,66,1028,1,,,,,,,,,,,33,,,0,11,
15:03:22.967,,,,,,2.2779677738579784,,,,0.06371428950000001,0.063714,86.54211099999999,0.063714,66,1028,1,,,,,,,,,,,33,,,0,11,
15:03:23.270,,,,,,2.2779677738579784,,,,0.06371428950000001,0.063714,86.54211099999999,0.063714,66,1021,1,,,,,,,,,,,33,,,0,11,
15:03:23.480,,,,,,2.2779677738579784,,,,0.06371428950000001,0.063714,86.54211099999999,0.063714,66,1021,1,,,,,,,,,,,33,,,0,11,
15:03:23.832,,,,,,2.3521731962395545,,,,0.06635433013888889,0.066354,86.54475099999999,0.066354,66,1021,1,,,,,,,,,,,33,,,0,11,
15:03:24.201,,,,,,2.3521731962395545,,,,0.06635433013888889,0.066354,86.54475099999999,0.066354,66,1028,1,,,,,,,,,,,33,,,0,11,
15:03:24.516,,,,,,2.409853160506138,,,,0.06843794311111111,0.068438,86.54683499999999,0.068438,66,1028,1,,,,,,,,,,,33,,,0,11,
15:03:24.866,,,,,,2.409853160506138,,,,0.06843794311111111,0.068438,86.54683499999999,0.068438,66,1014,1,,,,,,,,,,,33,,,0,11,
15:03:25.118,,,,,,2.409853160506138,,,,0.06843794311111111,0.068438,86.54683499999999,0.068438,66,1014,1,,,,,,,,,,,33,,,0,11,
15:03:25.352,,,,,,2.4792601750089758,,,,0.0709825758611111,0.070983,86.54937999999999,0.070983,66,1014,1,,,,,,,,,,,33,,,0,11,
15:03:25.634,,,,,,2.4792601750089758,,,,0.0709825758611111,0.070983,86.54937999999999,0.070983,66,988,1,,,,,,,,,,,33,,,0,11,
15:03:25.868,,,,,,2.5218845439778077,,,,0.0725659406111111,0.072566,86.55096299999998,0.072566,66,988,1,,,,,,,,,,,33,,,0,11,
15:03:26.231,,,,,,2.5218845439778077,,,,0.0725659406111111,0.072566,86.55096299999998,0.072566,66,974,1,,,,,,,,,,,33,,,0,11,
15:03:26.518,,,,,,2.5218845439778077,,,,0.0725659406111111,0.072566,86.55096299999998,0.072566,66,974,1,,,,,,,,,,,33,,,0,11,
15:03:26.799,,,,,,2.588823344339338,,,,0.07516489338888888,0.075165,86.55356199999999,0.075165,66,974,1,,,,,,,,,,,33,,,-0.009546034343978476,10,
15:03:27.084,,,,,,2.588823344339338,,,,0.07516489338888888,0.075165,86.55356199999999,0.075165,66,977,1,,,,,,,,,,,33,,,-0.009546034343978476,10,
15:03:27.316,,,,,,2.615321386488384,,,,0.07630792072222221,0.076308,86.55470499999998,0.076308,66,977,1,,,,,,,,,,,33,,,-0.030351175855504342,8,
15:03:27.684,,,,,,2.615321386488384,,,,0.07630792072222221,0.076308,86.55470499999998,0.076308,66,979,1,,,,,,,,,,,33,,,-0.030351175855504342,8,
15:03:27.933,,,,,,2.615321386488384,,,,0.07630792072222221,0.076308,86.55470499999998,0.076308,67,979,1,,,,,,,,,,,33,,,-0.030351175855504342,8,
15:03:28.137,,,,,,2.6492866550094454,,,,0.07790239374999999,0.077902,86.55629899999998,0.077902,67,979,1,,,,,,,,,,,33,,,-0.040680807603517735,7,
15:03:28.436,,,,,,2.6492866550094454,,,,0.07790239374999999,0.077902,86.55629899999998,0.077902,67,972,1,,,,,,,,,,,33,,,-0.040680807603517735,7,
15:03:28.668,,,,,,2.6659491985204697,,,,0.07878413708333333,0.078784,86.55718099999999,0.078784,67,972,1,,,,,,,,,,,33,,,-0.05058110716398877,6,
15:03:29.113,,,,,,2.6659491985204697,,,,0.07878413708333333,0.078784,86.55718099999999,0.078784,67,982,1,,,,,,,,,,,33,,,-0.05058110716398877,6,
15:03:29.383,,,,,,2.6659491985204697,,,,0.07878413708333333,0.078784,86.55718099999999,0.078784,67,982,1,,,,,,,,,,,33,,,-0.05058110716398877,6,
15:03:29.666,,,,,,2.687730895092769,,,,0.08017604416666667,0.080176,86.55857299999998,0.080176,67,982,1,,,,,,,,,,,33,,,-0.049412137250025676,5,
15:03:30.000,,,,,,2.687730895092769,,,,0.08017604416666667,0.080176,86.55857299999998,0.080176,67,1000,1,,,,,,,,,,,33,,,-0.049412137250025676,5,
15:03:30.301,,,,,,2.689561528833935,,,,0.08070376716666666,0.080704,86.55910099999998,0.080704,67,1000,1,,,,,,,,,,,33,,,-0.04744562409307939,3,
15:03:30.601,,,,,,2.689561528833935,,,,0.08070376716666666,0.080704,86.55910099999998,0.080704,67,985,1,,,,,,,,,,,33,,,-0.04744562409307939,3,
15:03:30.849,,,,,,2.689561528833935,,,,0.08070376716666666,0.080704,86.55910099999998,0.080704,67,985,1,,,,,,,,,,,33,,,-0.04744562409307939,3,
15:03:31.050,,,,,,2.705456435534728,,,,0.08174307452777778,0.081743,86.56013999999999,0.081743,67,985,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:31.384,,,,,,2.705456435534728,,,,0.08174307452777778,0.081743,86.56013999999999,0.081743,67,961,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:31.666,,,,,,2.7071181481435302,,,,0.08225734919444444,0.082257,86.56065399999999,0.082257,67,961,1,,,,,,,,,,,33,,,-0.04744562409307939,3,
15:03:31.984,,,,,,2.7071181481435302,,,,0.08225734919444444,0.082257,86.56065399999999,0.082257,67,965,1,,,,,,,,,,,33,,,-0.04744562409307939,3,
15:03:32.330,,,,,,2.7071181481435302,,,,0.08225734919444444,0.082257,86.56065399999999,0.082257,67,965,1,,,,,,,,,,,33,,,-0.04744562409307939,3,
15:03:32.605,,,,,,2.726988552458417,,,,0.08358548530555555,0.083585,86.56198199999999,0.083585,67,965,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:33.021,,,,,,2.726988552458417,,,,0.08358548530555555,0.083585,86.56198199999999,0.083585,67,991,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:33.403,,,,,,2.7425019929975494,,,,0.08463865488888889,0.084638,86.56303499999999,0.084638,67,991,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:33.798,,,,,,2.7425019929975494,,,,0.08463865488888889,0.084638,86.56303499999999,0.084638,67,976,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:34.132,,,,,,2.7425019929975494,,,,0.08463865488888889,0.084638,86.56303499999999,0.084638,67,976,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:34.385,,,,,,2.762348133443883,,,,0.0860072511388889,0.086007,86.56440399999998,0.086007,67,976,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:34.702,,,,,,2.762348133443883,,,,0.0860072511388889,0.086007,86.56440399999998,0.086007,67,1022,1,,,,,,,,,,,33,,,-0.04744562409307939,5,
15:03:34.928,,,,,,2.778612237385987,,,,0.0869504321388889,0.08695,86.56534699999999,0.08695,67,1022,1,,,,,,,,,,,33,,,0.026055531536348615,6,
15:03:35.336,,,,,,2.778612237385987,,,,0.0869504321388889,0.08695,86.56534699999999,0.08695,67,1090,1.1,,,,,,,,,,,33,,,0.026055531536348615,6,
15:03:35.632,,,,,,2.778612237385987,,,,0.0869504321388889,0.08695,86.56534699999999,0.08695,68,1090,1.1,,,,,,,,,,,33,,,0.026055531536348615,6,
15:03:35.965,,,,,,2.807970084959795,,,,0.08867727297222223,0.088677,86.56707399999999,0.088677,68,1090,1.1,,,,,,,,,,,33,,,0.00842988722359167,6,
15:03:36.321,,,,,,2.807970084959795,,,,0.08867727297222223,0.088677,86.56707399999999,0.088677,68,1087,1.1,,,,,,,,,,,33,,,0.00842988722359167,6,
15:03:36.586,,,,,,2.82526326262075,,,,0.08970941197222224,0.089709,86.56810599999999,0.089709,68,1087,1.1,,,,,,,,,,,33,,,0.008898219514375102,6,
15:03:36.932,,,,,,2.82526326262075,,,,0.08970941197222224,0.089709,86.56810599999999,0.089709,68,1229,1.2,,,,,,,,,,,33,,,0.008898219514375102,6,
15:03:37.153,,,,,,2.82526326262075,,,,0.08970941197222224,0.089709,86.56810599999999,0.089709,68,1229,1.2,,,,,,,,,,,33,,,0.008898219514375102,6,
15:03:37.437,,,,,,2.855963274947205,,,,0.09135602702777779,0.091356,86.56975299999999,0.091356,68,1229,1.2,,,,,,,,,,,33,,,0.018560703320866907,7,
15:03:37.784,,,,,,2.855963274947205,,,,0.09135602702777779,0.091356,86.56975299999999,0.091356,68,1775,1.8,,,,,,,,,,,33,,,0.018560703320866907,7,
15:03:38.083,,,,,,2.8960357522592597,,,,0.09316041536111112,0.09316,86.57155699999998,0.09316,68,1775,1.8,,,,,,,,,,,33,,,0.03590446339952823,10,
