time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","OBD Module Voltage (V)","Oxygen sensor 1 Bank 1 Short term fuel trim (%)","Oxygen sensor 1 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
09:40:53.168,17.29506162509772,17.295291531926125,14.537877954812972,14.537877954812972,17.287310474479316,,,,,0.98938795721967,,,,,,,1499,1.5,,1.0155460555852716,1.015532,3.073714,3.073714,116.78779639230623,116.78618000000002,118.86494382000002,118.86494382000002,3.8706814904895017,,,,,,,,,,,,,
09:40:53.468,,,,,,24.099090548147615,,,27.289598385525217,,,17.573231227472185,17.573222,44.694579000000004,44.694579000000004,,,,,,,,,,,,,,,,,,,,,,,,-0.021954993761623954,27,
09:40:53.760,,,,,,,-0.81325,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,
09:40:54.222,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:40:54.458,17.29942364035793,17.299662437869962,14.53957439748601,14.53957439748601,17.288323242033883,,,,,0.7868729236001784,,,,,,,1371,1.4,,1.0158275554611824,1.015813,3.073995,3.073995,116.82016887803597,116.81849500000001,118.89725882000002,118.89725882000002,3.0784026008417826,,,,,,,,,,,,,
09:40:54.780,,,,,,24.099541425411317,,,31.771330859394098,,,17.582359436499964,17.58235,44.703707,44.703707,,,,,,,,,,,,,,,,,,,,,,,,-0.02738649294746706,25,
09:40:55.085,,,,,,,-0.81325,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,
09:40:55.536,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:40:55.786,17.303782740908698,17.304014920011614,14.541257151704782,14.541257151704782,17.29030959543323,,,,,0.7357921867654477,,,,,,,1282,1.3,,1.016099178992387,1.016085,3.074267,3.074267,116.8514055841245,116.849775,118.92853882,118.92853882,2.8785646493648174,,,,,,,,,,,,,
09:40:56.079,,,,,,24.098503499245012,,,29.89974668895615,,,17.59029810777774,17.590289,44.711646,44.711646,,,,,,,,,,,,,,,,,,,,,,,,-0.03307792189074872,22,
09:40:56.401,,,,,,,-0.80325,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,
09:40:56.865,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:40:57.093,17.307640316541992,17.30787638108976,14.542742085783733,14.542742085783733,17.293319584361072,,,,,0.6400014566787446,,,,,,,1062,1.1,,1.0163313881075744,1.016317,3.074499,3.074499,116.87810963237105,116.87645499999999,118.95521882,118.95521882,2.503812356089476,,,,,,,,,,,,,
09:40:57.564,,,,,,24.09506100161254,,,28.124935985943054,,,17.597718916277742,17.59771,44.719066999999995,44.719066999999995,,,,,,,,,,,,,,,,,,,,,,,,-0.04776163474867186,18,
09:40:57.876,,,,,,,-0.7432500000000001,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,
09:40:58.348,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:40:58.558,17.310658710558396,17.310902959762654,14.543968452719733,14.543968452719733,17.297326816779822,,,,,0.6175833265577942,,,,,,,854,0.9,,1.0165828586028478,1.016568,3.07475,3.07475,116.9070287393275,116.90531999999999,118.98408382,118.98408382,2.4161081944637433,,,,,,,,,,,,,
09:40:58.863,,,,,,24.091056529470624,,,25.9074351783082,,,17.603502384722187,17.603493,44.72485,44.72485,,,,,,,,,,,,,,,,,,,,,,,,-0.05775003080733808,16,
09:40:59.166,,,,,,,-0.7232500000000001,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,
09:40:59.630,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:40:59.860,17.312294170626537,17.31253847833313,14.544723426562966,14.544723426562966,17.30097769675813,,,,,0.6586698398260592,,,,,,,848,0.8,,1.0168208910515013,1.016806,3.0749880000000003,3.0749880000000003,116.93440247092265,116.93269000000001,119.01145382000001,119.01145382000001,2.576846765471956,,,,,,,,,,,,,
09:41:00.165,,,,,,24.084592734869144,,,16.70032440365702,,,17.6074730498333,17.607464,44.728820999999996,44.728820999999996,,,,,,,,,,,,,,,,,,,,,,,,-0.07364027498127865,11,
09:41:00.483,,,,,,,-0.71325,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
09:41:00.923,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:41:01.178,17.311924094103485,17.312170311005186,14.544827572751258,14.544827572751258,17.30402795659041,,,,,0.6854001789666909,,,,,,,853,0.9,,1.017071987730727,1.017057,3.075239,3.075239,116.9632785890336,116.96155500000002,119.04031882000002,119.04031882000002,2.6814211421774305,,,,,,,,,,,,,
09:41:01.471,,,,,,24.07662365343528,,,11.672013293111181,,,17.61037213605552,17.610363,44.731719999999996,44.731719999999996,,,,,,,,,,,,,,,,,,,,,,,,-0.07354728933853562,8,
09:41:01.766,,,,,,,-0.66325,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,
09:41:02.233,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.098039215686274,,,,
09:41:02.450,17.309348075159654,17.30959153744535,14.544261561641823,14.544261561641823,17.306264666398135,,,,,0.9018141471593779,,,,,,,962,1,,1.0173908375745162,1.017376,3.075558,3.075558,116.99994632106936,116.99824000000001,119.07700382000002,119.07700382000002,3.5280754145023088,,,,,,,,,,,,,
09:41:02.737,,,,,,24.0698556901029,,,11.088759287597089,,,17.613890504388856,17.613881,44.735237999999995,44.735237999999995,,,,,,,,,,,,,,,,,,,,,,,,,10,
09:41:03.063,,,,,,,-0.47325000000000006,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,
09:41:03.519,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.450980392156863,,,,
09:41:03.746,17.300346314058565,17.300584711460168,14.54193962794807,14.54193962794807,17.30692593181415,,,,,2.0377770351877706,,,,,,,1315,1.3,,1.0181235788370029,1.018109,3.076291,3.076291,117.08421156625533,117.082535,119.16129882,119.16129882,7.972187041786105,,,,,,,,,,,,,
09:41:04.033,,,,,,24.0653877916362,,,7.360962333456578,,,17.61930041355552,17.619291,44.740648,44.740648,,,,,,,,,,,,,,,,,,,,,,,,,15,
09:41:04.311,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,
09:41:04.803,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.0588235294117645,,,,
09:41:05.005,17.292448996898553,17.292684075859245,14.540021039502204,14.540021039502204,17.306053037122478,,,,,2.2232173281237424,,,,,,,1614,1.6,,1.0189013954423454,1.018887,3.077069,3.077069,117.17366047586972,117.17200500000001,119.25076882000002,119.25076882000002,8.697666166754727,,,,,,,,,,,,,
09:41:05.320,,,,,,24.062430344971798,,,8.096374462496154,,,17.62572934005552,17.62572,44.747077000000004,44.747077000000004,,,,,,,,,,,,,,,,,,,,,,,,,18,
09:41:05.609,,,,,,,-0.79325,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
09:41:06.058,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:41:06.301,17.29390362707762,17.29413946405566,14.54075886597419,14.54075886597419,17.304817206475512,,,,,0.7948507016002093,,,,,,,1259,1.3,,1.0191874385409638,1.019173,3.077355,3.077355,117.20655543221083,117.20489500000001,119.28365882000001,119.28365882000001,3.1096132471960494,,,,,,,,,,,,,
09:41:06.600,,,,,,24.059488639106366,,,22.64576223404224,,,17.63213027455552,17.632121,44.753478,44.753478,,,,,,,,,,,,,,,,,,,,,,,,0.055230631769686886,18,
09:41:06.918,,,,,,,-0.77325,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,
09:41:07.502,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:41:07.746,17.296362973019875,17.296601523644348,14.541775680892128,14.541775680892128,17.303407194454895,,,,,0.5605336047446231,,,,,,,872,0.9,,1.0194125957034668,1.019398,3.07758,3.07758,117.23244850589867,117.23077,119.30953382000001,119.30953382000001,2.192918392477111,,,,,,,,,,,,,
09:41:08.037,,,,,,24.054562087146852,,,26.760215396602206,,,17.63811143247219,17.638102,44.759459,44.759459,,,,,,,,,,,,,,,,,,,,,,,,,15,
09:41:08.368,,,,,,,-0.70325,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,
09:41:08.812,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:41:09.063,17.297925368153184,17.298158587439637,14.542518862290816,14.542518862290816,17.30181583558013,,,,,0.6941317326338708,,,,,,,836,0.8,,1.019666292753541,1.019652,3.077834,3.077834,117.2616236666572,117.25998,119.33874382,119.33874382,2.71558070811529,,,,,,,,,,,,,
09:41:09.378,,,,,,24.048946968906055,,,18.728433507385876,,,17.64295578786108,17.642946,44.764303,44.764303,,,,,,,,,,,,,,,,,,,,,,,,-0.010598986981394765,13,
09:41:09.691,,,,,,,-0.70325,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,
09:41:10.145,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:41:10.358,17.298382849041005,17.29861702805653,14.54289726053877,14.54289726053877,17.300077802585676,,,,,0.7032650449053693,,,,,,,847,0.8,,1.0199193729163636,1.019905,3.078087,3.078087,117.29072788538181,117.28907500000001,119.36783882000002,119.36783882000002,2.7513120332220713,,,,,,,,,,,,,
09:41:10.677,,,,,,24.042514345200217,,,15.641329083091494,,,17.646935895249968,17.646926,44.768283,44.768283,,,,,,,,,,,,,,,,,,,,,,,,-0.03701444342568059,11,
09:41:10.972,,,,,,,-0.67325,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,
09:41:11.460,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5.098039215686274,,,,
09:41:11.664,17.29610294758924,17.296329403001167,14.542465823732188,14.542465823732188,17.298101284208972,,,,,1.0049704516585793,,,,,,,1030,1,,1.0202839303584064,1.02027,3.078452,3.078452,117.33265199121674,117.33105,119.40981382000001,119.40981382000001,3.931643292541182,,,,,,,,,,,,,
09:41:11.973,,,,,,24.036138361507422,,,10.945595446956535,,,17.650884833527744,17.650875,44.772232,44.772232,,,,,,,,,,,,,,,,,,,,,,,,-0.036900068447303126,11,
09:41:12.290,,,,,,,-0.41325000000000006,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,
09:41:12.745,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.8431372549019605,,,,
09:41:12.967,17.285002617066727,17.285223384523785,14.539573466487584,14.539573466487584,17.29505831001634,,,,,2.4415444325274684,,,,,,,1418,1.4,,1.0211676112851586,1.021154,3.0793359999999996,3.0793359999999996,117.43427529779325,117.43270999999999,119.51147381999999,119.51147381999999,9.551805006550653,,,,,,,,,,,,,
09:41:13.296,,,,,,24.032107108146246,,,6.553229090095617,,,17.656781850416632,17.656772,44.778129,44.778129,,,,,,,,,,,,,,,,,,,,,,,,,16,
09:41:13.607,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,
09:41:14.058,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,8.235294117647058,,,,
09:41:14.295,17.27512167902068,17.275349557128166,14.537121691960516,14.537121691960516,17.291903132365114,,,,,2.507059782074485,,,,,,,1713,1.7,,1.022093052569317,1.022079,3.080261,3.080261,117.54070104547147,117.539085,119.61784882,119.61784882,9.808114019596669,,,,,,,,,,,,,
09:41:14.604,,,,,,24.03011852052753,,,7.977472313584342,,,17.664032494861075,17.664023,44.78538,44.78538,,,,,,,,,,,,,,,,,,,,,,,,,20,
09:41:14.906,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
09:41:15.393,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
09:41:15.617,17.282215597158775,17.28244392067541,14.539475713259362,14.539475713259362,17.290623375479374,,,,,0,,,,,,,1340,1.3,,1.022093052569317,1.022079,3.080261,3.080261,117.54070104547147,117.539085,119.61784882,119.61784882,0,,,,,,,,,,,,,
09:41:15.982,,,,,,24.028023641757127,,,,,,17.671678433749964,17.671669,44.793026,44.793026,,,,,,,,,,,,,,,,,,,,,,,,0.04805239365434657,20,
09:41:16.274,,,,,,,-0.6132500000000001,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,
09:41:16.746,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.0588235294117645,,,,
09:41:16.969,17.280605496111782,17.28082850177535,14.539418507990947,14.539418507990947,17.288960620853214,,,,,1.432556394825708,,,,,,,1248,1.2,,1.0226307427552914,1.022617,3.080799,3.080799,117.60253541685852,117.60095500000001,119.67971882000002,119.67971882000002,5.60444412232027,,,,,,,,,,,,,
09:41:17.274,,,,,,24.027034669932277,,,15.35716156059366,,,17.6795725800833,17.679563,44.800920000000005,44.800920000000005,,,,,,,,,,,,,,,,,,,,,,,,0.058776820930625216,22,
09:41:17.511,,,,,,,-0.48325,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,
09:41:17.955,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.0588235294117645,,,,
09:41:18.192,17.27603587099477,17.276265849997657,14.538550056043663,14.538550056043663,17.28641929403063,,,,,2.141488149188173,,,,,,,1408,1.4,,1.023358177309995,1.023344,3.081526,3.081526,117.68619039064941,117.68456,119.76332382000001,119.76332382000001,8.377925444391582,,,,,,,,,,,,,
09:41:18.507,,,,,,24.02748814611073,,,11.674124841399363,,,17.6881502863333,17.688141,44.809498000000005,44.809498000000005,,,,,,,,,,,,,,,,,,,,,,,,0.048914176885487944,25,
09:41:18.831,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,
09:41:19.286,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:41:19.497,17.273832581969426,17.274064402214517,14.538375609517114,14.538375609517114,17.283408030668088,,,,,1.7292838211577952,,,,,,,1310,1.3,,1.023985279607048,1.023971,3.082153,3.082153,117.75830715481054,117.756665,119.83542882,119.83542882,6.765300537079716,,,,,,,,,,,,,
09:41:19.819,,,,,,24.028958733899362,,,15.613399992329125,,,17.6979885868333,17.697979,44.819336,44.819336,,,,,,,,,,,,,,,,,,,,,,,,0.03802187975985973,27,
09:41:20.124,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
09:41:20.592,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4.705882352941177,,,,
09:41:20.827,17.279005478513735,17.279234042220818,14.540326808581321,14.540326808581321,17.28098767854675,,,,,0.7115144882473676,,,,,,,1078,1.1,,1.0242481032163897,1.024234,3.0824160000000003,3.0824160000000003,117.78853186988482,117.78691,119.86567382000001,119.86567382000001,2.783585488157227,,,,,,,,,,,,,
09:41:21.129,,,,,,24.030918189604453,,,39.35267722934324,,,17.708169632611078,17.70816,44.829516999999996,44.829516999999996,,,,,,,,,,,,,,,,,,,,,,,,0.04402962919286347,28,
09:41:21.438,,,,,,,-0.46325000000000005,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,
09:41:21.885,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,8.235294117647058,,,,
09:41:22.119,17.277943084878316,17.278175328768274,14.540554084437968,14.540554084437968,17.278719577545996,,,,,1.816666317596984,,,,,,,1151,1.2,,1.0249003336577314,1.024886,3.083068,3.083068,117.8635383706391,117.86189,119.94065382000001,119.94065382000001,7.107158156319806,,,,,,,,,,,,,
09:41:22.431,,,,,,24.032867901331276,,,15.412846998251895,,,17.718310032499968,17.7183,44.839657,44.839657,,,,,,,,,,,,,,,,,,,,,,,,0.032960499125729244,28,
09:41:22.731,,,,,,,-0.40325000000000005,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,
09:41:23.191,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,8.235294117647058,,,,
09:41:23.429,17.274646324195317,17.274871327884533,14.54015028611953,14.54015028611953,17.277425303319802,,,,,2.1478875898140974,,,,,,,1227,1.2,,1.0256829401875072,1.025669,3.083851,3.083851,117.95353812156333,117.95193499999999,120.03069882,120.03069882,8.402961322582238,,,,,,,,,,,,,
09:41:23.722,,,,,,24.0362501740057,,,14.432785098722551,,,17.729410565888855,17.729401,44.850758,44.850758,,,,,,,,,,,,,,,,,,,,,,,,0.032590213273904205,31,
09:41:23.978,,,,,,,-0.41325000000000006,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,
09:41:24.435,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.450980392156863,,,,
09:41:24.650,17.272827106010396,17.27304709573079,14.540209077216442,14.540209077216442,17.277138371846373,,,,,2.2177074958359513,,,,,,,1288,1.3,,1.0264336264744744,1.02642,3.0846020000000003,3.0846020000000003,118.03986704456456,118.0383,120.11706382000001,120.11706382000001,8.676110612438109,,,,,,,,,,,,,
09:41:24.949,,,,,,24.039928891546356,,,14.429314984092525,,,17.74031886544441,17.740309,44.861666,44.861666,,,,,,,,,,,,,,,,,,,,,,,,0.02760708851871949,32,
09:41:25.262,,,,,,,-0.48325,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,
09:41:25.745,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.450980392156863,,,,
09:41:25.966,17.27091377675239,17.27113852204855,14.540233562059633,14.540233562059633,17.27572566584361,,,,,2.038064005619426,,,,,,,1340,1.3,,1.0271789376497187,1.027165,3.085347,3.085347,118.12557782971764,118.12397500000002,120.20273882000002,120.20273882000002,7.97330972690676,,,,,,,,,,,,,
09:41:26.270,,,,,,24.045876968494102,,,17.66382208838361,,,17.753537591444413,17.753528,44.874885,44.874885,,,,,,,,,,,,,,,,,,,,,,,,0.044073101853902646,36,
09:41:26.572,,,,,,,-0.49325,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,
09:41:27.082,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.8431372549019605,,,,
09:41:27.271,17.271077471127587,17.271296140462155,14.540955049134782,14.540955049134782,17.27453476069992,,,,,2.0861602499649368,,,,,,,1398,1.4,,1.02793456986823,1.027921,3.086103,3.086103,118.21247553484646,118.21091500000001,120.28967882000002,120.28967882000002,8.161471753128891,,,,,,,,,,,,,
09:41:27.670,,,,,,24.052687521181518,,,17.735933757064867,,,17.76790732563886,17.767898,44.889255,44.889255,,,,,,,,,,,,,,,,,,,,,,,,0.04865132916247075,37,
09:41:27.961,,,,,,,-0.51325,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,
09:41:28.417,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.8431372549019605,,,,
09:41:28.641,17.27183025279446,17.272051933104436,14.541903015656537,14.541903015656537,17.274009037793153,,,,,2.067621960079973,,,,,,,1441,1.4,,1.0287217431843472,1.028708,3.08689,3.08689,118.30300046619992,118.30142,120.38018382,120.38018382,8.088946294334445,,,,,,,,,,,,,
09:41:28.943,,,,,,24.0584033102234,,,17.41130665811248,,,17.78063616963886,17.780627,44.901984,44.901984,,,,,,,,,,,,,,,,,,,,,,,,,36,
09:41:29.185,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,
09:41:29.629,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
09:41:29.842,17.284203709547302,17.28442570680893,14.546026583389756,14.546026583389756,17.275304774517387,,,,,0,,,,,,,1296,1.3,,1.0287217431843472,1.028708,3.08689,3.08689,118.30300046619992,118.30142,120.38018382,120.38018382,0,,,,,,,,,,,,,
09:41:30.160,,,,,,24.064324072278513,,,,,,17.79315231791664,17.793143,44.914500000000004,44.914500000000004,,,,,,,,,,,,,,,,,,,,,,,,,37,
09:41:30.479,,,,,,,-0.78325,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,
09:41:30.922,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,
09:41:31.168,17.29215088696373,17.29237316550028,14.548898155283483,14.548898155283483,17.27694615413798,,,,,0.6811530165781849,,,,,,,1032,1,,1.0289727654025163,1.028959,3.087141,3.087141,118.33186802128937,118.33028499999999,120.40904882,120.40904882,2.6648054023917047,,,,,,,,,,,,,
09:41:31.451,,,,,,24.070109803457104,,,52.85156069754821,,,17.80606164291664,17.806052,44.927409,44.927409,,,,,,,,,,,,,,,,,,,,,,,,,36,
09:41:31.743,,,,,,,-0.48325,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,
09:41:32.217,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10.588235294117647,,,,
09:41:32.448,17.293226114125442,17.293439855794542,14.549860678587898,14.549860678587898,17.27885483506551,,,,,1.9194304291729225,,,,,,,1262,1.3,,1.0296552838323383,1.029642,3.087824,3.087824,118.4103576407189,118.40883,120.48759382,120.48759382,7.509191698027115,,,,,,,,,,,,,
09:41:32.759,,,,,,24.076949189442733,,,19.797539635950283,,,17.81987044813886,17.819861,44.941218,44.941218,,,,,,,,,,,,,,,,,,,,,,,,,38,
09:41:33.055,,,,,,,-0.20325000000000004,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,
09:41:33.517,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,10.980392156862745,,,,
09:41:33.746,17.28771745533498,17.28792872117807,14.549022629365117,14.549022629365117,17.280488441119605,,,,,3.1054792232063066,,,,,,,1336,1.3,,1.0307821431128064,1.030769,3.088951,3.088951,118.53994645797273,118.538435,120.61719882000001,120.61719882000001,12.149249301702934,,,,,,,,,,,,,
09:41:34.066,,,,,,24.084762220283075,,,12.880459705250031,,,17.834403923694417,17.834394,44.955751,44.955751,,,,,,,,,,,,,,,,,,,,,,,,,40,
09:41:34.361,,,,,,,-0.38325000000000004,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,
09:41:34.837,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.411764705882353,,,,
09:41:35.052,17.286597955956545,17.286816791318202,14.549455347138931,14.549455347138931,17.28221012374454,,,,,2.520231724887486,,,,,,,1394,1.4,,1.0316896343128703,1.031676,3.089858,3.089858,118.64430794598009,118.64274,120.72150382000001,120.72150382000001,9.859645266634832,,,,,,,,,,,,,
09:41:35.361,,,,,,24.09296950796761,,,16.268345325202358,,,17.849141715361085,17.849132,44.970489,44.970489,,,,,,,,,,,,,,,,,,,,,,,,,41,
09:41:35.603,,,,,,,-0.40325000000000005,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,
09:41:36.040,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,9.019607843137255,,,,
09:41:36.281,17.28646716751356,17.286692183129695,14.550175396137726,14.550175396137726,17.284155309030933,,,,,2.518997752031366,,,,,,,1439,1.4,,1.0325500024033227,1.032536,3.090718,3.090718,118.74325027638211,118.74163999999999,120.82040382,120.82040382,9.854817720616007,,,,,,,,,,,,,
09:41:36.587,,,,,,24.10166364728451,,,17.070281212170197,,,17.86379714258331,17.863787,44.985144,44.985144,,,,,,,,,,,,,,,,,,,,,,,,0.0386053811479659,43,
09:41:36.879,,,,,,,-0.44325000000000003,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,
09:41:37.336,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,8.627450980392156,,,,
09:41:37.574,17.286224023232155,17.286454009007176,14.550858784181552,14.550858784181552,17.286050042614562,,,,,2.4012537839229955,,,,,,,1468,1.5,,1.033412335659593,1.033398,3.09158,3.09158,118.8424186008532,118.84077,120.91953382000001,120.91953382000001,9.394180015610395,,,,,,,,,,,,,
09:41:37.885,,,,,,24.111827650796545,,,18.74020992753304,,,17.880026586333308,17.880016,45.001373,45.001373,,,,,,,,,,,,,,,,,,,,,,,,0.03868161732327661,45,
09:41:38.194,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,
09:41:38.656,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.8431372549019605,,,,
09:41:38.881,17.288639921448357,17.288874793075177,14.5523707675721,14.5523707675721,17.28815292187101,,,,,2.1865425069581326,,,,,,,1494,1.5,,1.0342066621534105,1.034192,3.092374,3.092374,118.9337661476422,118.93208,121.01084382,121.01084382,8.554187008334749,,,,,,,,,,,,,
09:41:39.172,,,,,,24.122370046620315,,,21.03777989845445,,,17.89646405383331,17.896453,45.01781,45.01781,,,,,,,,,,,,,,,,,,,,,,,,0.033283798251606676,46,
09:41:39.492,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,
09:41:39.945,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.450980392156863,,,,
09:41:40.186,17.29212813621681,17.292361638519946,14.554193893795123,14.554193893795123,17.28914353052538,,,,,2.047419241691405,,,,,,,1518,1.5,,1.0349486143553825,1.034934,3.093116,3.093116,119.01909065086899,119.01741,121.09617382,121.09617382,8.009909261840184,,,,,,,,,,,,,
09:41:40.484,,,,,,24.133104747435887,,,22.4673086309371,,,17.91321764483331,17.913207,45.034564,45.034564,,,,,,,,,,,,,,,,,,,,,,,,0.02764658892243929,46,
09:41:40.722,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,
09:41:41.171,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.450980392156863,,,,
09:41:41.409,17.29649314148816,17.2967340999439,14.556283278002654,14.556283278002654,17.289686004365443,,,,,2.0824870284397425,,,,,,,1544,1.5,,1.03565604300827,1.035641,3.093823,3.093823,119.10044494595104,119.098715,121.17747882,121.17747882,8.14710138358448,,,,,,,,,,,,,
09:41:41.718,,,,,,24.143188934555063,,,22.08897312290319,,,17.928970973499975,17.92896,45.050317,45.050317,,,,,,,,,,,,,,,,,,,,,,,,0.016561923189934147,46,
09:41:42.020,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,
09:41:42.480,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7.450980392156863,,,,
