time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","OBD Module Voltage (V)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
21:35:31.161,,,,,,,-0.66325,,,,,,,,,,,,,,,,,,,,,35,,,,,
21:35:31.645,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.1372549019607843,,,
21:35:31.855,13.797980681071236,13.79822860660693,13.79822860660693,13.79822860660693,13.797405304166954,,,,1.9152928373128675,,,,,,1311,1.3,,1.8047118811937501,1.804681,1.804681,1.804681,1.8227590000056877,1.82272781,1.82272781,1.82272781,7.493004619832913,,,,,,,
21:35:32.186,,,,,,26.667436761174983,,18.273967989722436,,24.91360973911109,24.913631,24.913631,24.913631,,,,,,,,,,,,,,,,,,0.01648993068391383,35,
21:35:32.483,,,,,,,-0.65325,,,,,,,,,,,,,,,,,,,,,36,,,,,
21:35:32.992,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.5294117647058822,,,
21:35:33.275,13.798864586799377,13.799110139732322,13.799110139732322,13.799110139732322,13.79697106785772,,,,1.9549886744771812,,,,,,1301,1.3,,1.805482587527135,1.805452,1.805452,1.805452,1.8235374134024063,1.82350652,1.82350652,1.82350652,7.6483025907049,,,,,,,
21:35:33.569,,,,,,26.669628781517925,,16.368381268785456,,24.925903718666646,24.925925,24.925925,24.925925,,,,,,,,,,,,,,,,,,0,32,
21:35:33.809,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,47,,,,,
21:35:34.342,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6.666666666666667,,,
21:35:34.583,13.798587461668063,13.798834574582632,13.798834574582632,13.798834574582632,13.796754225090242,,,,2.552346325011875,,,,,,1301,1.3,,1.8064098073741122,1.806379,1.806379,1.806379,1.8244739054478534,1.82444279,1.82444279,1.82444279,9.985283937864729,,,,,,,
21:35:34.899,,,,,,26.671732929661992,,12.53748352502716,,24.937714380888867,24.937736,24.937736,24.937736,,,,,,,,,,,,,,,,,,-0.01612369914441186,32,
21:35:35.188,,,,,,,-0.43325,,,,,,,,,,,,,,,,,,,,,58,,,,,
21:35:35.641,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7.0588235294117645,,,
21:35:35.869,13.79644081278667,13.79668893664012,13.79668893664012,13.79668893664012,13.79659703767752,,,,3.1811768054328917,,,,,,1314,1.3,,1.8075469404961575,1.807516,1.807516,1.807516,1.8256224099011191,1.8255911599999999,1.8255911599999999,1.8255911599999999,12.445393224075538,,,,,,,
21:35:36.187,,,,,,26.67492904100028,,11.002217776838478,,24.950277787416645,24.950299,24.950299,24.950299,,,,,,,,,,,,,,,,,,,35,
21:35:36.498,,,,,,,-0.44325000000000003,,,,,,,,,,,,,,,,,,,,,57,,,,,
21:35:36.960,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6.666666666666667,,,
21:35:37.171,13.794742378203015,13.79499228429618,13.79499228429618,13.79499228429618,13.796498882580229,,,,3.133466666759064,,,,,,1317,1.3,,1.808680227826539,1.808649,1.808649,1.808649,1.8267670301048045,1.82673549,1.82673549,1.82673549,12.25874171965211,,,,,,,
21:35:37.502,,,,,,26.678172470002973,,11.169737457651147,,24.96303705783331,24.963058,24.963058,24.963058,,,,,,,,,,,,,,,,,,,35,
21:35:37.792,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,,51,,,,,
21:35:38.257,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4.705882352941177,,,
21:35:38.499,13.79394789183301,13.794198746959406,13.794198746959406,13.794198746959406,13.796383123812411,,,,2.7908552772273203,,,,,,1311,1.3,,1.809709392378754,1.809678,1.809678,1.809678,1.8278064863025416,1.82777478,1.82777478,1.82777478,10.918378160327956,,,,,,,
21:35:38.807,,,,,,26.6813978486713,,12.540958424319323,,24.975735187138866,24.975756,24.975756,24.975756,,,,,,,,,,,,,,,,,,0.016224472772014643,35,
21:35:39.104,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
21:35:39.560,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
21:35:39.800,13.794170121651357,13.794423741928641,13.794423741928641,13.794423741928641,13.796340719156634,,,,2.46731959493437,,,,,,1285,1.3,,1.810600780393226,1.810569,1.810569,1.810569,1.8287067881971584,1.8286746900000002,1.8286746900000002,1.8286746900000002,9.6526425428424,,,,,,,
21:35:40.103,,,,,,26.68344258137622,,12.969539927336083,,24.98725553824998,24.987276,24.987276,24.987276,,,,,,,,,,,,,,,,,,0,32,
21:35:40.412,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
21:35:40.879,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.5294117647058822,,,
21:35:41.104,13.7940523379083,13.794302812158419,13.794302812158419,13.794302812158419,13.796097995190568,,,,2.3471885545990436,,,,,,1278,1.3,,1.811451408632178,1.81142,1.81142,1.81142,1.8295659227184997,1.8295342,1.8295342,1.8295342,9.182666138878593,,,,,,,
21:35:41.412,,,,,,26.685891407802302,,14.059373259698429,,24.999240498416647,24.999261,24.999261,24.999261,,,,,,,,,,,,,,,,,,,33,
21:35:41.725,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
21:35:42.183,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.1372549019607843,,,
21:35:42.402,13.79433054259231,13.794583203660418,13.794583203660418,13.794583203660418,13.795641746772725,,,,2.306783117821909,,,,,,1256,1.3,,1.8122837075150038,1.812252,1.812252,1.812252,1.8304065445901538,1.83037452,1.83037452,1.83037452,9.024592073890076,,,,,,,
21:35:42.722,,,,,,26.68756686377045,,13.43862791456119,,25.010523312666646,25.010544,25.010544,25.010544,,,,,,,,,,,,,,,,,,,31,
21:35:43.033,,,,,,,-0.55325,,,,,,,,,,,,,,,,,,,,,46,,,,,
21:35:43.474,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
21:35:43.694,13.794101574019754,13.794354420605591,13.794354420605591,13.794354420605591,13.795046468456738,,,,2.363634569155027,,,,,,1231,1.2,,1.8131317344923903,1.8131,1.8131,1.8131,1.8312630518373143,1.831231,1.831231,1.831231,9.247006202520618,,,,,,,
21:35:44.005,,,,,,26.68958628570568,,13.538471816918655,,25.021927451333312,25.021948,25.021948,25.021948,,,,,,,,,,,,,,,,,,,32,
21:35:44.319,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,47,,,,,
21:35:44.772,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.9215686274509802,,,
21:35:45.004,13.793730396242028,13.793979633688647,13.793979633688647,13.793979633688647,13.794439459879452,,,,2.407170592459316,,,,,,1227,1.2,,1.8140072868286812,1.813976,1.813976,1.813976,1.832147359696968,1.83211576,1.83211576,1.83211576,9.417327741552668,,,,,,,
21:35:45.546,,,,,,26.691556298984864,,12.878189895269726,,25.035216360833314,25.035237,25.035237,25.035237,,,,,,,,,,,,,,,,,,,31,
21:35:45.855,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
21:35:46.293,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2.7450980392156863,,,
21:35:46.540,13.793721463454121,13.793967407204972,13.793967407204972,13.793967407204972,13.794099581205895,,,,2.2615357072161086,,,,,,1204,1.2,,1.8149718643487949,1.814941,1.814941,1.814941,1.833121582992283,1.8330904099999998,1.8330904099999998,1.8330904099999998,8.847575249047559,,,,,,,
21:35:46.845,,,,,,26.692828585039415,,13.265322278253663,,25.046041332499982,25.046062,25.046062,25.046062,,,,,,,,,,,,,,,,,,,30,
21:35:47.138,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
21:35:47.606,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:35:47.843,13.795474488355918,13.795720726303294,13.795720726303294,13.795720726303294,13.794191082197504,,,,1.5303559179340014,,,,,,1111,1.1,,1.8155259069660936,1.815495,1.815495,1.815495,1.8336811660357546,1.83364995,1.83364995,1.83364995,5.987055211440211,,,,,,,
21:35:48.151,,,,,,26.693332799196646,,18.296397375193823,,25.056179339166647,25.0562,25.0562,25.0562,,,,,,,,,,,,,,,,,,-0.015651453048126863,28,
21:35:48.477,,,,,,,-0.68325,,,,,,,,,,,,,,,,,,,,,33,,,,,
21:35:48.903,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:35:49.142,13.797122059689906,13.797368190646212,13.797368190646212,13.797368190646212,13.794587787294107,,,,1.4339338528976555,,,,,,1041,1,,1.8160438989208876,1.816013,1.816013,1.816013,1.8342043379100965,1.8341731300000002,1.8341731300000002,1.8341731300000002,5.609833010899424,,,,,,,
21:35:49.463,,,,,,26.69345214298236,,18.829320435833996,,25.066046162166646,25.066067,25.066067,25.066067,,,,,,,,,,,,,,,,,,-0.025949695055848637,27,
21:35:49.766,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
21:35:50.267,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:35:50.470,13.798570576145242,13.798819952470001,13.798819952470001,13.798819952470001,13.795137723911667,,,,1.4226832206049584,,,,,,961,1,,1.8165683194388589,1.816537,1.816537,1.816537,1.8347340026332475,1.83470237,1.83470237,1.83470237,5.565818310847868,,,,,,,
21:35:50.771,,,,,,26.69279921971472,,17.572429081836933,,25.075100939944424,25.075122,25.075122,25.075122,,,,,,,,,,,,,,,,,,-0.03252952745310426,25,
21:35:51.091,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,,42,,,,,
21:35:51.538,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:35:51.784,13.799558307004734,13.799808812352682,13.799808812352682,13.799808812352682,13.795825838033728,,,,1.4415390911009551,,,,,,881,0.9,,1.8170944592636824,1.817063,1.817063,1.817063,1.8352654038563192,1.83523363,1.83523363,1.83523363,5.63958620784251,,,,,,,
21:35:52.071,,,,,,26.690993371957333,,15.261466120351832,,25.08305680788887,25.083078,25.083078,25.083078,,,,,,,,,,,,,,,,,,-0.043360411132056326,22,
21:35:52.377,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
21:35:52.832,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:35:53.106,13.79990432864192,13.8001544899466,13.8001544899466,13.8001544899466,13.796522466053787,,,,1.4463309755451856,,,,,,825,0.8,,1.8176254132304808,1.817594,1.817594,1.817594,1.8358016673627855,1.83576994,1.83576994,1.83576994,5.658333008111811,,,,,,,
21:35:53.364,,,,,,26.688443278490798,,13.828093526422002,,25.090222807333316,25.090244,25.090244,25.090244,,,,,,,,,,,,,,,,,,-0.043469658207115375,20,
21:35:53.592,,,,,,,-0.45325000000000004,,,,,,,,,,,,,,,,,,,,,56,,,,,
21:35:54.050,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:35:54.284,13.798681155971115,13.798934594016085,13.798934594016085,13.798934594016085,13.797094948446961,,,,2.0791324310544237,,,,,,953,1,,1.818305860084027,1.818274,1.818274,1.818274,1.8364889186848672,1.83645674,1.83645674,1.83645674,8.133977534731613,,,,,,,
21:35:54.580,,,,,,26.684589637940505,,7.695517496153751,,25.095647993111093,25.095669,25.095669,25.095669,,,,,,,,,,,,,,,,,,-0.06089312786719903,16,
21:35:54.907,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,47,,,,,
21:35:55.375,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:35:55.606,13.797007838807586,13.797259094567671,13.797259094567671,13.797259094567671,13.797504743454844,,,,1.6699132911991603,,,,,,912,0.9,,1.8189196009966173,1.818888,1.818888,1.818888,1.8371087970065836,1.8370768800000001,1.8370768800000001,1.8370768800000001,6.533031274335478,,,,,,,
21:35:55.900,,,,,,26.680039909450684,,8.982502312577283,,25.10114302602776,25.101164,25.101164,25.101164,,,,,,,,,,,,,,,,,,-0.055221696938199095,15,
21:35:56.212,,,,,,,-0.47325000000000006,,,,,,,,,,,,,,,,,,,,,54,,,,,
21:35:56.666,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.1764705882352942,,,
21:35:56.903,13.795398118873951,13.795645944295655,13.795645944295655,13.795645944295655,13.797714418064759,,,,1.6956258418755195,,,,,,806,0.8,,1.819530165764918,1.819499,1.819499,1.819499,1.8377254674225674,1.83769399,1.83769399,1.83769399,6.633623861146355,,,,,,,
21:35:57.208,,,,,,26.67476572486154,,7.666785725334779,,25.105860242499983,25.105881,25.105881,25.105881,,,,,,,,,,,,,,,,,,-0.049631679751235606,13,
21:35:57.528,,,,,,,-0.40325000000000005,,,,,,,,,,,,,,,,,,,,,61,,,,,
21:35:58.005,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.5686274509803921,,,
21:35:58.217,13.792434063382942,13.792681921864906,13.792681921864906,13.792681921864906,13.797334168189819,,,,2.008111249413511,,,,,,845,0.8,,1.8202632056913484,1.820232,1.820232,1.820232,1.8384658377482619,1.8384343200000002,1.8384343200000002,1.8384343200000002,7.856128616919146,,,,,,,
21:35:58.514,,,,,,26.670265637894246,,7.469705677103745,,25.111304089583317,25.111325,25.111325,25.111325,,,,,,,,,,,,,,,,,,,15,
21:35:58.833,,,,,,,-0.51325,,,,,,,,,,,,,,,,,,,,,50,,,,,
21:35:59.286,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:35:59.511,13.790727633902758,13.790975323639703,13.790975323639703,13.790975323639703,13.796534516109455,,,,1.725857568125299,,,,,,886,0.9,,1.8208831873272846,1.820852,1.820852,1.820852,1.8390920192005575,1.8390605199999999,1.8390605199999999,1.8390605199999999,6.751896357154296,,,,,,,
21:35:59.843,,,,,,26.666085010206437,,9.270753447736647,,25.117208796694428,25.11723,25.11723,25.11723,,,,,,,,,,,,,,,,,,,16,
21:36:00.139,,,,,,,-0.52325,,,,,,,,,,,,,,,,,,,,,49,,,,,
21:36:00.606,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:00.836,13.789098193298797,13.78934885904161,13.78934885904161,13.78934885904161,13.795350106204287,,,,1.7467003175371962,,,,,,915,0.9,,1.8215265744427616,1.821495,1.821495,1.821495,1.8397418401871892,1.83970995,1.83970995,1.83970995,6.8334373176752345,,,,,,,
21:36:01.140,,,,,,26.661999062346904,,9.160128866616112,,25.122984252694426,25.123005,25.123005,25.123005,,,,,,,,,,,,,,,,,,,16,
21:36:01.449,,,,,,,-0.52325,,,,,,,,,,,,,,,,,,,,,49,,,,,
21:36:01.916,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:02.151,13.787446528744889,13.787697598198154,13.787697598198154,13.787697598198154,13.7938358942208,,,,1.7447913554415269,,,,,,914,0.9,,1.8221636762337778,1.822132,1.822132,1.822132,1.8403853129961156,1.8403533200000002,1.8403533200000002,1.8403533200000002,6.825969080169577,,,,,,,
21:36:02.450,,,,,,26.657888036369783,,9.17015088944611,,25.128799625583316,25.12882,25.12882,25.12882,,,,,,,,,,,,,,,,,,0.016209954029986883,16,
21:36:02.740,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,48,,,,,
21:36:03.203,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:03.437,13.786045008824946,13.786296337544762,13.786296337544762,13.786296337544762,13.792103480064617,,,,1.6998333501680147,,,,,,909,0.9,,1.8227707518361838,1.822739,1.822739,1.822739,1.8409984593545456,1.8409663900000002,1.8409663900000002,1.8409663900000002,6.6500844662608625,,,,,,,
21:36:03.746,,,,,,26.653428032501672,,8.824394461090773,,25.134211139749983,25.134232,25.134232,25.134232,,,,,,,,,,,,,,,,,,0,15,
21:36:04.043,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,47,,,,,
21:36:04.511,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:04.738,13.784324331473638,13.784576707055496,13.784576707055496,13.784576707055496,13.790308953693447,,,,1.7156894230851027,,,,,,937,0.9,,1.8233908703353154,1.823359,1.823359,1.823359,1.8416247790386686,1.8415925899999999,1.8415925899999999,1.8415925899999999,6.712116561460904,,,,,,,
21:36:05.045,,,,,,26.64898282749077,,8.742841098260918,,25.13960882099998,25.13963,25.13963,25.13963,,,,,,,,,,,,,,,,,,-0.005445555026174682,15,
21:36:05.362,,,,,,,-0.53325,,,,,,,,,,,,,,,,,,,,,48,,,,,
21:36:05.803,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0.39215686274509803,,,
21:36:06.045,13.782949332833905,13.78319817668741,13.78319817668741,13.78319817668741,13.788551779718123,,,,1.5801531142925989,,,,,,845,0.8,,1.8239643935360124,1.823933,1.823933,1.823933,1.8422040374713724,1.8421723300000001,1.8421723300000001,1.8421723300000001,6.181871698559329,,,,,,,
21:36:06.354,,,,,,26.64449221236308,,9.492750964652677,,25.145065826833314,25.145087,25.145087,25.145087,,,,,,,,,,,,,,,,,,-0.005432959593309595,15,
21:36:06.664,,,,,,,-0.46325000000000005,,,,,,,,,,,,,,,,,,,,,55,,,,,
21:36:07.130,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3.1372549019607843,,,
21:36:07.357,13.780696375001586,13.78094646193441,13.78094646193441,13.78094646193441,13.786714171649244,,,,1.9048714626069185,,,,,,889,0.9,,1.8246585762129468,1.824627,1.824627,1.824627,1.8429051619750763,1.8428732700000001,1.8428732700000001,1.8428732700000001,7.452234139572443,,,,,,,
21:36:07.664,,,,,,26.64038423093829,,8.399516877691655,,25.150895396166646,25.150917,25.150917,25.150917,,,,,,,,,,,,,,,,,,,16,
21:36:07.940,,,,,,,-0.54325,,,,,,,,,,,,,,,,,,,,,47,,,,,
21:36:08.417,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:08.643,13.779373237936484,13.779625525620128,13.779625525620128,13.779625525620128,13.785081569476837,,,,1.6735753817500358,,,,,,914,0.9,,1.8252568503567943,1.825225,1.825225,1.825225,1.8435094188603622,1.84347725,1.84347725,1.84347725,6.547358097305513,,,,,,,
21:36:08.949,,,,,,26.635978661219255,,8.962846946466609,,25.15625710699998,25.156279,25.156279,25.156279,,,,,,,,,,,,,,,,,,,15,
21:36:09.258,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
21:36:09.711,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:09.925,13.77806303774863,13.77831325433183,13.77831325433183,13.77831325433183,13.783498518813158,,,,1.5804647815735247,,,,,,922,0.9,,1.8258195682570035,1.825788,1.825788,1.825788,1.8440777639395736,1.84404588,1.84404588,1.84404588,6.183091002641883,,,,,,,
21:36:10.259,,,,,,26.630732787763435,,8.2254284635543,,25.16098229752776,25.161004,25.161004,25.161004,,,,,,,,,,,,,,,,,,,13,
21:36:10.569,,,,,,,-0.6032500000000001,,,,,,,,,,,,,,,,,,,,,41,,,,,
21:36:11.024,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2.7450980392156863,,,
21:36:11.221,13.774805363368099,13.775054022226444,13.775054022226444,13.775054022226444,13.781711745201738,,,,2.1529252253007094,,,,,,1258,1.3,,1.8265943970750675,1.826563,1.826563,1.826563,1.8448603410458182,1.8448286299999999,1.8448286299999999,1.8448286299999999,8.422669549563953,,,,,,,
21:36:11.537,,,,,,26.62562708657736,,6.0382961039365535,,25.165584722555536,25.165606,25.165606,25.165606,,,,,,,,,,,,,,,,,,-0.010931221600452049,13,
21:36:12.013,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
21:36:12.472,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,5.490196078431373,,,
21:36:12.699,13.769522882592327,13.769771032798241,13.769771032798241,13.769771032798241,13.779470603400737,,,,2.521666577045765,,,,,,1373,1.4,,1.8276293911657835,1.827598,1.827598,1.827598,1.8459056850774413,1.8458739800000001,1.8458739800000001,1.8458739800000001,9.865258692238116,,,,,,,
21:36:13.039,,,,,,26.620496404815587,,5.94844700585797,,25.171844355055537,25.171866,25.171866,25.171866,,,,,,,,,,,,,,,,,,,15,
21:36:13.302,,,,,,,-0.52325,,,,,,,,,,,,,,,,,,,,,49,,,,,
21:36:13.763,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,5.490196078431373,,,
21:36:13.991,13.764510454001154,13.764760887135141,13.764760887135141,13.764760887135141,13.776777669884359,,,,3.121153026418924,,,,,,1526,1.5,,1.8287496993936627,1.828718,1.828718,1.828718,1.8470371963875993,1.84700518,1.84700518,1.84700518,12.210568321747544,,,,,,,
21:36:14.319,,,,,,26.6168827059367,,5.446705065757402,,25.177884751611092,25.177906,25.177906,25.177906,,,,,,,,,,,,,,,,,,,17,
21:36:14.627,,,,,,,-0.57325,,,,,,,,,,,,,,,,,,,,,44,,,,,
21:36:15.082,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4.705882352941177,,,
21:36:15.319,13.759857495893192,13.760110396086953,13.760110396086953,13.760110396086953,13.77371791081071,,,,2.866949400414013,,,,,,1561,1.6,,1.8298070862380487,1.829775,1.829775,1.829775,1.8481051571004292,1.84807275,1.84807275,1.84807275,11.21607342941275,,,,,,,
21:36:15.618,,,,,,26.61321362223234,,5.929647728538582,,25.18402237163887,25.184044,25.184044,25.184044,,,,,,,,,,,,,,,,,,0.021144158758119733,17,
21:36:15.927,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,,51,,,,,
21:36:16.389,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7.0588235294117645,,,
21:36:16.641,13.753174661737706,13.753430432906816,13.753430432906816,13.753430432906816,13.769994021155624,,,,3.6338596172593727,,,,,,1707,1.7,,1.8311424809940489,1.83111,1.83111,1.83111,1.8494539058039894,1.8494211,1.8494211,1.8494211,14.216377970770276,,,,,,,
21:36:16.935,,,,,,26.609884484271202,,4.953410944800188,,25.19060856913887,25.19063,25.19063,25.19063,,,,,,,,,,,,,,,,,,0.02623243567056838,18,
21:36:17.240,,,,,,,-0.5032500000000001,,,,,,,,,,,,,,,,,,,,,51,,,,,
21:36:17.717,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7.0588235294117645,,,
21:36:17.950,13.745991589238018,13.746247024631305,13.746247024631305,13.746247024631305,13.76565309182994,,,,3.9531794430290876,,,,,,1857,1.9,,1.8325784942907317,1.832546,1.832546,1.832546,1.850904279233639,1.85087146,1.85087146,1.85087146,15.46562032321054,,,,,,,
21:36:18.251,,,,,,26.607717244560583,,5.312179804291642,,25.19829165713887,25.198313,25.198313,25.198313,,,,,,,,,,,,,,,,,,0.03260597717303019,21,
21:36:18.570,,,,,,,-0.6332500000000001,,,,,,,,,,,,,,,,,,,,,38,,,,,
21:36:19.033,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:19.263,13.743468804109437,13.743727232018918,13.743727232018918,13.743727232018918,13.761163733679092,,,,2.4506231334562147,,,,,,1545,1.5,,1.8334739225081462,1.833441,1.833441,1.833441,1.8518086617332277,1.8517754100000001,1.8517754100000001,1.8517754100000001,9.587322681276895,,,,,,,
21:36:19.569,,,,,,26.60516607170391,,8.161189587643031,,25.205607251583316,25.205629,25.205629,25.205629,,,,,,,,,,,,,,,,,,,20,
21:36:19.864,,,,,,,-0.69325,,,,,,,,,,,,,,,,,,,,,32,,,,,
21:36:20.320,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:20.554,13.743531468889463,13.743789548873613,13.743789548873613,13.743789548873613,13.756848404517813,,,,1.462610025486387,,,,,,1095,1.1,,1.8339978562744206,1.833965,1.833965,1.833965,1.8523378348371649,1.85230465,1.85230465,1.85230465,5.722019873138178,,,,,,,
21:36:20.878,,,,,,26.601862502671537,,12.306766456092182,,25.212156547083318,25.212178,25.212178,25.212178,,,,,,,,,,,,,,,,,,,18,
21:36:21.185,,,,,,,-0.59325,,,,,,,,,,,,,,,,,,,,,42,,,,,
21:36:21.633,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:21.888,13.74294307281731,13.743201491398295,13.743201491398295,13.743201491398295,13.752867937659573,,,,1.4988079539710268,,,,,,916,0.9,,1.8345529348041472,1.83452,1.83452,1.83452,1.8528984641521886,1.8528651999999999,1.8528651999999999,1.8528651999999999,5.8636333330121895,,,,,,,
21:36:22.184,,,,,,26.59664218207561,,8.67355952145641,,25.216887044499984,25.216908,25.216908,25.216908,,,,,,,,,,,,,,,,,,-0.026984814036477785,13,
21:36:22.497,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
21:36:22.938,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,
21:36:23.181,13.741055875061152,13.741315535366702,13.741315535366702,13.741315535366702,13.74931173041096,,,,1.6584595186251458,,,,,,946,0.9,,1.8351491525674157,1.835116,1.835116,1.835116,1.85350064409309,1.85346716,1.85346716,1.85346716,6.488221849301541,,,,,,,
21:36:23.483,,,,,,26.588829033220662,,3.6178151667964547,,25.21904583433332,25.219067,25.219067,25.219067,,,,,,,,,,,,,,,,,,-0.08120131804580802,6,
21:36:23.800,,,,,,,-0.56325,,,,,,,,,,,,,,,,,,,,,45,,,,,
21:36:24.259,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7.8431372549019605,,,
21:36:24.486,13.73771036314017,13.737970387640816,13.737970387640816,13.737970387640816,13.745963407798833,,,,1.6672251609011774,,,,,,951,1,,1.8357532054248917,1.83572,1.83572,1.83572,1.8541107374791406,1.8540772,1.8540772,1.8540772,6.5225147766234315,,,,,,,
21:36:24.820,,,,,,26.581161516309514,,4.198593065987753,,25.22164565727776,25.221667,25.221667,25.221667,,,,,,,,,,,,,,,,,,,7,
21:36:25.094,,,,,,,-0.36325,,,,,,,,,,,,,,,,,,,,,65,,,,,
21:36:25.550,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,9.411764705882353,,,
21:36:25.783,13.729648227345669,13.729910445746214,13.729910445746214,13.729910445746214,13.742187616915066,,,,3.5162747872994635,,,,,,1296,1.3,,1.8370205295604884,1.836987,1.836987,1.836987,1.8553907348560934,1.85535687,1.85535687,1.85535687,13.756362845695204,,,,,,,
21:36:26.103,,,,,,26.576814203138138,,4.265878211276019,,25.226990348111094,25.227012,25.227012,25.227012,,,,,,,,,,,,,,,,,,,15,
21:36:26.400,,,,,,,-0.39325000000000004,,,,,,,,,,,,,,,,,,,,,62,,,,,
21:36:26.867,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,8.235294117647058,,,
21:36:27.095,13.720262620731601,13.720526064744838,13.720526064744838,13.720526064744838,13.738071562633417,,,,4.518563369833116,,,,,,1746,1.7,,1.8386667256640254,1.838633,1.838633,1.838633,1.8570533929206656,1.85701933,1.85701933,1.85701933,17.67751413547243,,,,,,,
